lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,1,head_to_dep,0.00976604200780706,0.012079841243405666,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,1,dep_to_head,0.006079981451545583,0.008613936416344038,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,2,head_to_dep,0.035418358437232504,0.04082184642514831,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,2,dep_to_head,0.008976252226843439,0.01377935624560802,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,3,head_to_dep,0.05400556861651349,0.059799698329883355,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,3,dep_to_head,0.06725225549809138,0.07114050487600324,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,4,head_to_dep,0.014280235395582848,0.06999958287651475,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,4,dep_to_head,0.057590286237140256,0.12108976656867543,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,5,head_to_dep,0.03625361452661346,0.10789063688780552,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,5,dep_to_head,0.15996398047280405,0.24920100449846713,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,6,head_to_dep,0.0005914633039338923,0.0030170239350807773,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,6,dep_to_head,0.0006865858734564598,0.002764018401706114,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,7,head_to_dep,0.02232918442709052,0.023464865451360204,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,7,dep_to_head,0.03177314040286575,0.03093775440792857,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,8,head_to_dep,0.016171333603379516,0.02847194145116683,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,8,dep_to_head,0.027552314934947458,0.0443020281134112,446
