lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,8,11,head_to_dep,0.01393739035933885,0.0241751161596052,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,8,11,dep_to_head,0.028520106859565863,0.05207076431682354,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,8,12,head_to_dep,0.015150215834413177,0.022555473472445024,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,8,12,dep_to_head,0.04788506660351244,0.05196951124126453,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,1,head_to_dep,0.011490253385395773,0.01779292409288554,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,1,dep_to_head,0.017288722115753618,0.025468570557138515,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,2,head_to_dep,0.013319192868883193,0.031082709527226828,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,2,dep_to_head,0.07471898461894261,0.13665666657043485,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,3,head_to_dep,0.01122342946679063,0.02095318681255125,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,3,dep_to_head,0.039530466278509084,0.07075407091602948,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,4,head_to_dep,0.039374576619332406,0.056909874256045344,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,4,dep_to_head,0.018378215650620665,0.04692985462384947,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,5,head_to_dep,0.015491782362502895,0.013483284269930357,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,5,dep_to_head,0.01761221991342413,0.0161075422487645,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,6,head_to_dep,0.0012584017781979136,0.0017377051413338847,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,6,dep_to_head,0.001160748260063871,0.001521800289981089,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,7,head_to_dep,0.006190156327011617,0.00682244112582262,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,7,dep_to_head,0.006526626779247835,0.007700279248991736,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,8,head_to_dep,0.009791753080419933,0.033001866835138435,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,8,dep_to_head,0.07449162977571691,0.07483228828247276,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,9,head_to_dep,0.0470401409138952,0.07512072194394158,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,9,dep_to_head,0.012783455992563674,0.040209350157690886,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,10,head_to_dep,0.008306697329145808,0.01293909949220238,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,10,dep_to_head,0.021227946303083483,0.049071758426592144,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,11,head_to_dep,0.0018314161111345941,0.0021159936745308956,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,11,dep_to_head,0.0046330492722244845,0.006275740575255283,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,12,head_to_dep,0.00734801068375977,0.03281551077821093,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,9,12,dep_to_head,0.0705970670000651,0.10506670182062638,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,1,head_to_dep,0.007222669115223485,0.01105690257445946,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,1,dep_to_head,0.01061146808571533,0.016005237551104372,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,2,head_to_dep,0.0009235913685830636,0.0017230232382802221,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,2,dep_to_head,0.001272843236110313,0.0033546948145475237,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,3,head_to_dep,0.00443425311002791,0.014692530445764969,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,3,dep_to_head,0.005047180604360456,0.01115001011988181,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,4,head_to_dep,0.045923778091569334,0.050981770942685314,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,4,dep_to_head,0.007826897921404452,0.02010116700511013,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,5,head_to_dep,0.011439264257434044,0.02006969449258985,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,5,dep_to_head,0.04608382054626385,0.04612755727613943,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,6,head_to_dep,0.015524543231472124,0.042598814085746416,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,6,dep_to_head,0.020411873247343008,0.03503787205026854,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,7,head_to_dep,0.0037135835673345738,0.018337032161898262,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,7,dep_to_head,0.015803439082220504,0.04096275859532506,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,8,head_to_dep,0.011628477196066876,0.02665077420783041,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,8,dep_to_head,0.05607357683361585,0.09823411932529223,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,9,head_to_dep,0.04303275302371661,0.06919858721944447,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,9,dep_to_head,0.011899464638003085,0.023790143639587896,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,10,head_to_dep,0.015200349376738871,0.03325823895661991,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,10,dep_to_head,0.006854241870251365,0.030935415459944358,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,11,head_to_dep,0.0067318354263059136,0.007256671980687641,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,11,dep_to_head,0.007543237836640735,0.007094910320293316,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,12,head_to_dep,0.003629979582021789,0.007428318319171054,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,10,12,dep_to_head,0.0025089052646130707,0.003295322134439161,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,1,head_to_dep,0.008511056784622505,0.010856941785006369,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,1,dep_to_head,0.02294384838017163,0.03244660858633646,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,2,head_to_dep,0.004649581473400726,0.005816277779726212,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,2,dep_to_head,0.02196085892830826,0.04884282909399176,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,3,head_to_dep,0.008790464410076759,0.009015560056616669,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,3,dep_to_head,0.008862772282991337,0.011619089492858161,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,4,head_to_dep,0.006902757811453555,0.025205457242865596,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,4,dep_to_head,0.021474568892279527,0.03531467215659969,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,5,head_to_dep,0.010826968164143068,0.015138817750924384,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,5,dep_to_head,0.010197630974811538,0.02634009828878068,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,6,head_to_dep,0.0019740347938801326,0.00314498868679083,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,6,dep_to_head,0.0013331565042655727,0.002173616148047417,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,7,head_to_dep,0.029476207838134816,0.03873409595809541,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,7,dep_to_head,0.004320528906646359,0.008202260072938276,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,8,head_to_dep,0.011048195511897159,0.022162690226356672,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,8,dep_to_head,0.02224489802615465,0.03582375203351869,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,9,head_to_dep,0.002065041010737709,0.005653441721027119,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,9,dep_to_head,0.00340246299579998,0.006521601866439153,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,10,head_to_dep,0.003220024742200426,0.0033703841614974427,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,10,dep_to_head,0.0025186852647987143,0.003390702639793596,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,11,head_to_dep,0.005241196559023029,0.009496403945375124,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,11,dep_to_head,0.006566674157593012,0.012605203677574438,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,12,head_to_dep,0.012667589611093244,0.015336926745998285,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,11,12,dep_to_head,0.016520693476717488,0.027933221358206445,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,1,head_to_dep,0.013225030187791998,0.01876003786998977,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,1,dep_to_head,0.008603900715346174,0.02778377850012748,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,2,head_to_dep,0.005275677919456074,0.007660166425015857,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,2,dep_to_head,0.009910687585714985,0.011458182487453105,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,3,head_to_dep,0.007723980328004709,0.00828513939261351,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,3,dep_to_head,0.01131384362903974,0.014146222148397503,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,4,head_to_dep,0.027164455459504324,0.02908147246329616,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,4,dep_to_head,0.009510932063280981,0.011919381221442663,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,5,head_to_dep,0.005865089591475939,0.011895726629561428,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,5,dep_to_head,0.015077431813780205,0.018663863881709847,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,6,head_to_dep,0.004444093417334908,0.007073991181983278,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,6,dep_to_head,0.012979650398268157,0.016292916740501755,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,7,head_to_dep,0.007719358127866193,0.008046149213059751,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,7,dep_to_head,0.009423994708356276,0.020525953934627028,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,8,head_to_dep,0.0060069833934618235,0.008290429139344878,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,8,dep_to_head,0.004515863713152412,0.005880166673958106,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,9,head_to_dep,0.008948952294565056,0.011842857471373756,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,9,dep_to_head,0.006137215229415078,0.007449056650780911,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,10,head_to_dep,0.009041658150224143,0.011797524201858523,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,10,dep_to_head,0.010198056436934676,0.013052953417545693,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,11,head_to_dep,0.008540949103215734,0.009988768097489255,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,11,dep_to_head,0.008907191021025449,0.008950435968522118,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,12,head_to_dep,0.005069705739242228,0.009343147434850301,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,nsubj,12,12,dep_to_head,0.005814442959633153,0.007860302264179999,446
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,1,head_to_dep,0.014329122322729463,0.015243621856350127,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,1,dep_to_head,0.02420769498906784,0.016139075276854577,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,2,head_to_dep,0.017440395065633815,0.014508030001101893,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,2,dep_to_head,0.02126061944550455,0.01389972310927298,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,3,head_to_dep,0.012003811996212008,0.011322981074208947,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,3,dep_to_head,0.023071279420511924,0.01706135104404004,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,4,head_to_dep,0.014813346557120815,0.01347698818984344,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,4,dep_to_head,0.02289962277579042,0.015166775331090229,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,5,head_to_dep,0.012678167792410955,0.011119919032626154,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,5,dep_to_head,0.02112657798961477,0.016163833219166576,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,6,head_to_dep,0.01306195839896168,0.012603285054725272,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,6,dep_to_head,0.017791126378302536,0.01438027496197975,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,7,head_to_dep,0.027948623205811814,0.0431256976516622,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,7,dep_to_head,0.08406097599994146,0.08348645214998217,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,8,head_to_dep,0.04180849341831315,0.02372218542341032,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,8,dep_to_head,0.044735702849198075,0.028705212055225103,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,9,head_to_dep,0.012915287345638935,0.012109320413078408,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,9,dep_to_head,0.03482623215333922,0.031013072819857823,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,10,head_to_dep,0.01766684782342054,0.015684668789407618,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,10,dep_to_head,0.02550156544340922,0.017731268595444785,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,11,head_to_dep,0.2683754518655652,0.3787368202534997,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,11,dep_to_head,1.2354071746261717e-05,8.034868755907906e-05,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,12,head_to_dep,0.014839435696488866,0.013828504775710182,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,1,12,dep_to_head,0.017951365872583273,0.014459195909830804,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,1,head_to_dep,0.006567981244100543,0.007674029653925495,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,1,dep_to_head,0.01331266368018283,0.013913794848494985,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,2,head_to_dep,0.008321564972571981,0.010473612838911558,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,2,dep_to_head,0.0027421441072474515,0.005253519864382036,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,3,head_to_dep,0.0074929177389270575,0.010318848867060432,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,3,dep_to_head,0.00967888012352495,0.011710083974607502,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,4,head_to_dep,0.12801843119056824,0.1252629074065657,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,4,dep_to_head,0.0062059545660296134,0.009929949476072559,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,5,head_to_dep,0.013576770027043827,0.014211316671643949,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,5,dep_to_head,0.008057443636083426,0.008201389755053011,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,6,head_to_dep,0.007369931877476434,0.006188084114498083,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,6,dep_to_head,0.004101125222071852,0.004079175996180616,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,7,head_to_dep,0.0012758417590058393,0.0015247389543610976,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,7,dep_to_head,0.2484395762396076,0.140748005322977,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,8,head_to_dep,0.006299800283927266,0.0047074573259265114,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,8,dep_to_head,0.006764189798538191,0.004677372260486152,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,9,head_to_dep,0.0002754325666233294,0.0016694350143791796,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,9,dep_to_head,0.26490755784319175,0.3725317714196248,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,10,head_to_dep,0.011751187997380553,0.04306743405392002,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,10,dep_to_head,0.1490608890282276,0.2051617515812286,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,11,head_to_dep,0.00846272903815063,0.007970384132197925,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,11,dep_to_head,0.0058784842574321995,0.0074531402228565835,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,12,head_to_dep,0.06033375709605917,0.1613272935598876,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,2,12,dep_to_head,0.0007311221139388823,0.003333638151498711,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,1,head_to_dep,0.006852599905461211,0.00568267467210918,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,1,dep_to_head,0.07699628281690415,0.052178413517578785,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,2,head_to_dep,0.008433455234464145,0.007945803485748085,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,2,dep_to_head,0.007019150471285129,0.008121778854319958,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,3,head_to_dep,0.010129318396250862,0.007233537753264228,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,3,dep_to_head,0.009282057865022147,0.006364076191573773,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,4,head_to_dep,0.03929211289139009,0.04297060599279268,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,4,dep_to_head,0.002349053222993232,0.005777516502161115,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,5,head_to_dep,0.0028877122479953037,0.005518445266290167,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,5,dep_to_head,0.0005541856593207449,0.0011627130423946426,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,6,head_to_dep,0.005442607258647637,0.01102339451704375,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,6,dep_to_head,0.24200680117799753,0.27970175979915274,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,7,head_to_dep,0.021672654005765773,0.01824248168398421,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,7,dep_to_head,0.017653030978175714,0.011990062926132724,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,8,head_to_dep,0.0007439812485187379,0.002372941479277645,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,8,dep_to_head,0.0017359899757502318,0.004029435344650973,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,9,head_to_dep,0.0261558618152552,0.06213540921173274,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,9,dep_to_head,0.04584521408871371,0.07040901364604726,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,10,head_to_dep,0.007355147661074355,0.007441605248662752,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,10,dep_to_head,0.01036022416095091,0.013653007584624127,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,11,head_to_dep,0.24060642526210546,0.18459134662651122,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,11,dep_to_head,0.007293899300292226,0.010412148737115693,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,12,head_to_dep,0.002512676396565594,0.0019232461743719212,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,3,12,dep_to_head,0.0015757416347061783,0.0016021600812881542,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,1,head_to_dep,0.09452884675319718,0.0626278501172079,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,1,dep_to_head,0.008695914395758814,0.008256247067367795,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,2,head_to_dep,0.01210904315830223,0.012547637423079924,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,2,dep_to_head,0.038708357507334964,0.037394514830194375,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,3,head_to_dep,0.002555642941496567,0.003682816429510747,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,3,dep_to_head,0.0019022724295906525,0.0032651832322119732,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,4,head_to_dep,0.019741578924447802,0.01408201416348518,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,4,dep_to_head,0.046613969422926,0.0286334953862693,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,5,head_to_dep,0.008867332368010834,0.010812902864233271,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,5,dep_to_head,0.011939670527219885,0.014503471562906822,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,6,head_to_dep,0.007973839218654289,0.007656022425828722,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,6,dep_to_head,0.0032607964814889883,0.0034281071268899405,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,7,head_to_dep,0.004803326100624294,0.00848484614552106,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,7,dep_to_head,0.009541776914268392,0.017672421251304693,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,8,head_to_dep,0.010037088673557544,0.009794566363312605,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,8,dep_to_head,0.004592569865971016,0.0036773679076221627,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,9,head_to_dep,0.27022442811885217,0.38778990890778975,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,9,dep_to_head,3.907070041895693e-05,0.00043800470158579654,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,10,head_to_dep,0.007231357748122375,0.007455926850195638,1364
gl,romanico,fpuentes/bert-galician,manual,UD_Galician-TreeGal,test,case,4,10,dep_to_head,0.0066712865589158045,0.006681371209457303,1364
